match_id,radiant_win
1098,0.9600210226200172
1100,0.10298231417661932
1113,0.7201215145020029
1119,0.7245238169585371
1127,0.5117594378332432
1142,0.36072622547350947
1148,0.35019172131477816
1157,0.2079715732058584
1158,0.7654925882654204
1163,0.4152489556592474
1167,0.6599899703989333
1168,0.34119006441920885
1181,0.0578550794299049
1183,0.2283023901629029
1191,0.5688571686273656
1192,0.16539414194717497
1198,0.783572873934073
1216,0.16564749637565448
1218,0.6614840947780155
1221,0.9657623236643187
1222,0.32353929819948757
1225,0.1457539406542466
1226,0.4396500962298994
1230,0.20184295755154422
1242,0.74704007999797
1247,0.6720092142685645
1253,0.3239254523946018
1259,0.5995614713640489
1271,0.8657070189136753
1282,0.530910683321164
1284,0.9496106213300772
1293,0.4034289803781118
1294,0.6052671977969426
1298,0.44009396707105825
1306,0.6094972507430604
1316,0.7205117178622947
1321,0.31607090146314665
1331,0.4341929536207517
1336,0.18539350473937047
1341,0.5560711349416636
1348,0.5061828994988782
1356,0.8605165847379769
1384,0.28001906579615105
1389,0.6089411669843756
1391,0.620496396160402
1413,0.805460441429907
1419,0.6217036236303243
1426,0.831545071913351
1440,0.6666438044858932
1445,0.5865011685659837
1465,0.4082728044021421
1470,0.4815979271325548
1472,0.47748495984418704
1484,0.5511074685546158
1485,0.10301031956944337
1486,0.8939896799628073
1488,0.5611751582158805
1498,0.03931595470335025
1508,0.6519950887037527
1518,0.8469278097767696
1526,0.2312760405622602
1527,0.7594430673444423
1528,0.22915663845631687
1540,0.6383771144275633
1546,0.46437613062458133
1551,0.7894817534909758
1564,0.7446395451601537
1565,0.8860037884119287
1568,0.9313475786051817
1572,0.6513163236929987
1573,0.11128635939894096
1581,0.42065507917356665
1585,0.8892130909140673
1588,0.26054916738792955
1595,0.2223947685381154
1596,0.26968224664118784
1603,0.30088884594669296
1615,0.6113786840445824
1621,0.46538574736312255
1623,0.25235791007325753
1630,0.42002144517188544
1636,0.6701950801782905
1642,0.21230679570809863
1654,0.7468494942956883
1657,0.8829503242352553
1665,0.393588050292803
1666,0.7818054958811849
1676,0.7333940802128208
1678,0.5236880218254135
1683,0.5099405861733595
1685,0.06073399530356598
1687,0.015472780415010847
1690,0.2158890578390826
1702,0.39609850856965
1703,0.237309069135
1714,0.3037595154169677
1716,0.5694370116459027
1726,0.17725609186615568
1748,0.2997163296466227
1750,0.20741755168344095
1762,0.9510474886322902
1765,0.10882607423509799
1767,0.5336672296862766
1773,0.3417222884133319
1774,0.18254711967954224
1776,0.6594881654167294
1782,0.8281499505541592
1799,0.5000938599104848
1803,0.4890827227216806
1811,0.4092904778409809
1820,0.44490523330841725
1823,0.7981235440559226
1864,0.6924062583773317
1871,0.526353624430204
1874,0.08046049851649416
1878,0.32705436248170533
1888,0.698178113932778
1895,0.812649458986742
1896,0.44236371173632555
1899,0.5398743877221663
1901,0.5662322413308651
1903,0.646121067647821
1913,0.1636158545776118
1935,0.7890894425045182
1946,0.23220944022240333
1958,0.8064053832367692
1960,0.5466982473048962
1968,0.33267010316888407
1969,0.5371303757740087
1973,0.2534171861513346
1974,0.5024762920239408
1977,0.43522280895301724
1992,0.6323579862185564
1995,0.19088440122304196
2001,0.7724100740200582
2017,0.4875107636965218
2018,0.22488446747787683
2020,0.354603015519315
2021,0.2961677870540548
2027,0.4032421717019195
2036,0.5605370528659095
2040,0.18301827421411612
2041,0.16150059250771806
2047,0.9091636647656823
2049,0.3273490482694902
2059,0.27883558892733645
2066,0.2566551742004148
2068,0.5241620671032474
2069,0.7243662080905218
2081,0.4197508878408377
2083,0.5569667349809433
2084,0.88753446700393
2085,0.9409050090470019
2096,0.4523916856131338
2104,0.1884660919895559
2105,0.1540582592799159
2110,0.3627305301891379
2112,0.08737342665489146
2115,0.517716448443131
2120,0.14518942451298056
2121,0.1319083858276216
2125,0.8561859423123079
2128,0.6149667026240498
2129,0.38496654623441234
2138,0.5575701069972725
2159,0.7318575216049668
2160,0.20604499380133112
2180,0.6598023844921858
2181,0.5849081601937584
2183,0.7300699296882406
2189,0.14866878774210213
2192,0.4422177626206366
2193,0.9024455724507295
2197,0.12095229065694688
2201,0.4239164778491155
2206,0.8388794378309536
2208,0.819006148158422
2210,0.6823288412546274
2212,0.6898737854632979
2220,0.5719962409658305
2226,0.51673798814816
2227,0.05746997993048896
2229,0.37324896648902534
2233,0.19853313581168375
2234,0.889464863642536
2237,0.34130836907103085
2238,0.5760065277653416
2246,0.35197348514663945
2248,0.28868715403080847
2265,0.37488863664026406
2268,0.38693628409999514
2270,0.6983290740480529
2276,0.8253960452988117
2278,0.8411850522338415
2290,0.6064363861233916
2298,0.38597938401491266
2305,0.10168034317724943
2320,0.6183612012638668
2325,0.4923983089549574
2329,0.8659478843246892
2342,0.622558603484431
2352,0.18457523471914422
2387,0.6944829113115939
2397,0.2084266298351244
2399,0.6689515680089123
2401,0.6264948430264938
2404,0.2856694939249344
2411,0.6908688413390215
2422,0.65530509019934
2424,0.7861739146593066
2425,0.2187011853558093
2429,0.18256865744895465
2433,0.5508552188733558
2434,0.6687798156515317
2436,0.09577324207635153
2440,0.10686184571905913
2448,0.5505320673737298
2458,0.6510109484668118
2460,0.34240147323378367
2466,0.6282939101593009
2473,0.4196589845769284
2479,0.3182833918432374
2493,0.17995778623123587
2504,0.18333269382249304
2524,0.7684569340828433
2526,0.9790516803148371
2531,0.2975356721807204
2532,0.06983437518124172
2546,0.5014930674890011
2561,0.8579509919343146
2565,0.15772874716954366
2570,0.5719662720350422
2579,0.6070544125931469
2581,0.2083428868293124
2592,0.7553788066524354
2593,0.3823527375899066
2594,0.2771118384582441
2618,0.7950176061089835
2628,0.3856947366233721
2638,0.4592556984211795
2647,0.6271112367866438
2654,0.7191140430781962
2655,0.5461169113344969
2669,0.21044918640710886
2674,0.5437431291037648
2677,0.6856292030939993
2687,0.3505003294979936
2689,0.2399431158459119
2694,0.6600019139332329
2702,0.2774963849797462
2704,0.926380854621596
2706,0.8959600436171811
2712,0.09499010362958889
2716,0.4431489930025187
2727,0.2783625669331723
2729,0.3410592161276345
2738,0.8150303976463129
2739,0.24620897442201503
2745,0.790719697589662
2759,0.7292149713836137
2766,0.7112755230254068
2767,0.4078225279059254
2773,0.2315490164294812
2778,0.6553466792988776
2783,0.5015034454298226
2788,0.6588969956779646
2792,0.5861641156416253
2803,0.4251339010802143
2808,0.1481924872246226
2816,0.34446135573037906
2821,0.9462440577965998
2826,0.8382013130634126
2840,0.46162161519848205
2844,0.7937062125455164
2846,0.28481061809438113
2847,0.40129149523148694
2857,0.720937929774419
2861,0.1755762371123045
2888,0.5581283175586327
2903,0.6652030221963121
2904,0.35956059784043415
2907,0.20943099357709233
2909,0.297897933684422
2910,0.4449249721732689
2915,0.4983256926185661
2918,0.6803598078124351
2920,0.475872723138393
2926,0.20188973757203849
2929,0.9257685833245127
2947,0.5794486767334464
2950,0.6854180974042912
2952,0.46114175581625205
2953,0.36820781392358504
2956,0.310589229605463
2961,0.5492013850784182
2962,0.944976448297516
2967,0.21661616050116164
2973,0.6382153935806958
2974,0.4483562690580201
2981,0.5794194727986167
3001,0.2498784759196784
3006,0.08951188978084682
3007,0.6998501210944185
3008,0.6051880500958853
3014,0.4932190683364988
3022,0.5145720423853438
3032,0.5495783367477751
3033,0.8678674858869264
3043,0.4816702846414114
3048,0.1628387335322017
3061,0.2701097886901569
3063,0.344524673051049
3087,0.5293626698967492
3088,0.424348336090341
3096,0.06439521141741182
3102,0.11219498653936187
3111,0.6237521690795828
3119,0.730588887197392
3122,0.6399356510583448
3126,0.673241968922676
3131,0.37169381943545887
3132,0.3950211853163714
3145,0.8629428380328422
3154,0.6791854017992364
3178,0.5646859572089581
3186,0.33250781102466836
3187,0.5183031141531803
3189,0.3823581382003696
3191,0.9083727860829901
3192,0.9408629722006779
3199,0.4532052729897534
3211,0.4884545919450021
3224,0.41627200811442205
3225,0.442806791841836
3231,0.5296958797598273
3235,0.48439004176056955
3237,0.6131696401688503
3240,0.12590301472493187
3242,0.555981653470238
3254,0.80944137389859
3256,0.43003981157212545
3257,0.3836346931796773
3289,0.5424373105893786
3294,0.39436269443272554
3301,0.40325754188552265
3302,0.3402618241620115
3314,0.34636520985094876
3326,0.556438417001901
3332,0.7643437620058258
3345,0.5500054921576665
3349,0.6662426119627691
3357,0.7810587421265032
3380,0.48796481717246615
3389,0.6856634416842697
3397,0.9140197881837534
3399,0.5819991721247332
3407,0.8226581684588032
3411,0.26533580014633923
3413,0.5194413931113697
3417,0.26522765100175205
3418,0.056938594385067355
3426,0.8201137016601125
3443,0.12679663464393381
3456,0.8998850687567589
3464,0.7939763554081525
3467,0.7226638960233388
3473,0.6292788976908379
3479,0.08644501687024436
3481,0.8561973848979834
3492,0.5622393378192142
3498,0.9111033027741229
3499,0.3981729710814023
3505,0.7109201028275726
3529,0.4507072206209161
3535,0.38342387426670416
3540,0.26158317567083195
3561,0.6998442900580009
3564,0.9110928381318403
3574,0.5326962213681947
3590,0.7634238883021435
3592,0.2601392747290664
3596,0.894988944610394
3604,0.2123446728834517
3620,0.7078432135806153
3623,0.24155679570176755
3632,0.7620374137177629
3641,0.3134051421022165
3647,0.20837624785964923
3653,0.10799722537178784
3656,0.4002779080928892
3667,0.6742985389774856
3672,0.42453006884189626
3683,0.6721691108694313
3695,0.45747621271292144
3717,0.4911815933599843
3736,0.29885414681303907
3740,0.30572683256938615
3753,0.44574143175412745
3769,0.6276413971293072
3771,0.5602883840355302
3787,0.8973241440434422
3790,0.36046807471535874
3792,0.8275775822647388
3801,0.2708083398885065
3806,0.7219630509903838
3812,0.06478117426057346
3815,0.8243117479156881
3840,0.73882213455192
3846,0.5147716798038074
3858,0.5183115086901805
3872,0.2795513730813595
3873,0.18718926081579884
3874,0.5900036345642633
3876,0.854291471203897
3880,0.6179638014425004
3882,0.40458901990142615
3894,0.6422853369675744
3901,0.8372998121246024
3902,0.7224709315702929
3908,0.8214124780307754
3919,0.27548811020180813
3921,0.22786783747922726
3922,0.36322837168828026
3924,0.056867715093991696
3939,0.8370850754886804
3952,0.42014129226083397
3959,0.41630804356078305
3964,0.21674626414578535
3972,0.6873150121685297
3978,0.9192251568715845
3979,0.4930835193466422
3988,0.0492126548973362
3989,0.8183589806839885
3991,0.7344386140905751
3996,0.9343060149787509
4005,0.2601315036959419
4012,0.44666721530988
4013,0.3169958196092125
4014,0.06850618423680083
4018,0.4856159447041836
4027,0.399859756962714
4030,0.2245808033808025
4035,0.3842061138374901
4036,0.8849685916817083
4046,0.8606943569112121
4059,0.2855293418007642
4066,0.3862330080674114
4082,0.5347883246555654
4090,0.7083562919553563
4100,0.9279131655323241
4107,0.5039187672801784
4109,0.07303908647425615
4110,0.48547999960510196
4121,0.45819244583100455
4123,0.30908509420311353
4124,0.774882791538197
4129,0.8952090586519222
4136,0.5334192625889297
4139,0.405318683691027
4145,0.56970294451944
4154,0.4710168117082377
4156,0.8635740147613972
4161,0.4331884987697584
4165,0.5152476691338542
4169,0.42860774466417934
4188,0.6939703240994037
4195,0.38901799249556995
4204,0.9246466522701227
4211,0.7759874115918758
4213,0.6693071400497583
4218,0.35539813077975285
4220,0.8268162668363682
4222,0.040746500708552146
4227,0.6043503220569435
4229,0.9153591231434155
4233,0.4775669586023299
4239,0.8231534366555434
4242,0.5348855195746822
4249,0.6359189559842268
4260,0.8662788504605857
4263,0.8220019089483821
4265,0.6896813577546727
4267,0.4827324140322202
4276,0.913762492659094
4278,0.658587325305094
4279,0.19259627297340343
4280,0.04609568332901053
4281,0.35211974854340605
4282,0.7363297826251428
4288,0.14574941973446942
4306,0.4561981627675577
4308,0.24269169349491887
4309,0.4585121601905596
4313,0.4989402388484245
4320,0.9964819875346456
4324,0.4049161099553046
4334,0.6601842281646403
4341,0.39149990475085217
4349,0.19350183932568338
4353,0.6130339480657986
4354,0.5090573227109252
4356,0.26370178104493985
4366,0.3904843208882077
4371,0.7002569839728375
4375,0.4117241725649261
4377,0.8497196838379086
4384,0.16960351645543514
4389,0.3611268083666907
4394,0.4228010565979353
4409,0.5140391077503204
4411,0.6185657510637684
4416,0.36718068680920557
4437,0.44860337929186883
4442,0.3640676314684652
4443,0.4451906040469458
4449,0.3874824902111478
4457,0.370087432918
4459,0.5036530486300336
4472,0.23163448223337677
4475,0.6694489526863592
4476,0.8000348947736855
4482,0.4667956075886257
4519,0.03788358880351743
4533,0.6611189088943215
4537,0.12231795529051952
4538,0.24737012159824895
4541,0.2906760448736282
4556,0.8532994391097706
4558,0.6584997963616198
4567,0.655995271003236
4586,0.32031873137683264
4596,0.6116371053887426
4615,0.7556482321327043
4617,0.28768472188795846
4619,0.37469071969242335
4623,0.13139956906089062
4643,0.3292078352140077
4644,0.08243515351348106
4645,0.5344714875693947
4655,0.06647508500156517
4658,0.7740412189156873
4667,0.07251409328638883
4669,0.48666683191387206
4674,0.3760733751460738
4691,0.10421367388972687
4704,0.48311068208721253
4708,0.7479751128281257
4733,0.9031008326941619
4745,0.13016266328217163
4748,0.23829179167088274
4749,0.2432858979813637
4755,0.4274666785480692
4760,0.566779759947722
4762,0.4679216484123464
4763,0.36664281066088517
4771,0.7147054569158826
4772,0.6709916410411227
4782,0.8951643134367778
4786,0.1395312244694982
4792,0.5646916986718786
4798,0.5238353182220972
4803,0.15881076114104975
4817,0.7088343942604528
4818,0.5440272581304697
4825,0.06777464941115827
4832,0.12175018479608721
4834,0.7239249421608842
4836,0.1585469536313442
4837,0.6626782638361981
4852,0.14501358218173446
4853,0.41995466724491926
4858,0.14261674621677636
4862,0.5887960853755579
4888,0.2813166870924615
4889,0.8081850148737503
4893,0.49906334448069617
4897,0.8511969434610416
4909,0.24155733615876177
4952,0.5486378591417697
4961,0.4909251302551353
4969,0.8112238156962994
4972,0.4480690456662323
4998,0.30304151771763194
5029,0.8208073801028708
5031,0.360990357838914
5041,0.22621915823640368
5044,0.43234264626154245
5045,0.5367222494313595
5047,0.24949839775002042
5050,0.9539173552267244
5051,0.17461095808207525
5056,0.36738060633275366
5060,0.6344042790210789
5061,0.8671850224362451
5064,0.4174053151870321
5069,0.8857021625782009
5073,0.5103958612635513
5074,0.9051055201092915
5077,0.08354566917063885
5099,0.4317250279174097
5120,0.8706435395749396
5125,0.6441434830893983
5137,0.1447787155357033
5146,0.6596305032737367
5148,0.6468692160186721
5155,0.27444947655690877
5178,0.22519752791385117
5187,0.8947424686852671
5188,0.4874406885874317
5198,0.1773778498866388
5205,0.22149881990638148
5210,0.227465249285104
5212,0.3283141571923125
5214,0.2601730812850916
5215,0.4918688313423382
5217,0.12230182134818084
5219,0.02236870056885456
5227,0.3152652923911899
5233,0.8278233122291287
5241,0.5203211994893464
5257,0.6630071592664009
5259,0.2824191030362806
5262,0.28294980847288215
5266,0.36518152492715733
5275,0.5261382824681861
5291,0.5839743782164916
5299,0.4547214056726147
5302,0.507277096727839
5304,0.6341502615400948
5310,0.37061459601348207
5325,0.21370041509393456
5332,0.6593343601179414
5341,0.3329439025744443
5343,0.5896198899544981
5349,0.2428422395226183
5350,0.3637731331798773
5365,0.7851221502612229
5367,0.42668215095540984
5372,0.2017312561929724
5385,0.47666326000020126
5392,0.3904009188463615
5399,0.25082053978065755
5402,0.881349650433413
5407,0.62721954297568
5411,0.5061661259478943
5415,0.5830745376154659
5423,0.5906568965991765
5426,0.1486193182351028
5437,0.578569139793472
5440,0.28105329896076275
5445,0.7466763106838522
5454,0.2236653972077425
5460,0.7975048839202712
5470,0.7087859180399403
5472,0.22824613080413236
5480,0.08214533285197949
5484,0.03209224861701946
5485,0.9317922150026018
5497,0.7179630421528017
5501,0.6701633904189033
5513,0.5511991231442273
5563,0.3024668628846244
5564,0.44013132940466276
5570,0.6120365346310371
5582,0.3190638572075607
5616,0.6494397804103298
5617,0.5184801753059507
5619,0.3941210254861484
5626,0.6364782298614028
5628,0.2013847791406247
5629,0.5116658162875788
5630,0.39365729297674273
5634,0.2917169204377021
5646,0.17685007283756984
5650,0.4359407825013057
5664,0.916763480959034
5666,0.7955154507622405
5678,0.936529224465533
5687,0.2467249897637497
5691,0.6849334870061661
5694,0.5663212097567405
5703,0.341693853311534
5709,0.18829419275226905
5711,0.18998445257728283
5718,0.4582396332278553
5724,0.7636690812407779
5725,0.24800682861811274
5726,0.3172637818867381
5728,0.8162837662133254
5753,0.6881351595985259
5758,0.21887882025231936
5759,0.22140435598387898
5766,0.24825740237111327
5772,0.26285035640376553
5775,0.2655895347337826
5780,0.7971758185563205
5782,0.5988885792385387
5784,0.5886845053859938
5804,0.634464900233137
5808,0.7954626110451385
5809,0.37797622356570465
5815,0.4351321427771999
5817,0.5973417552499262
5825,0.4508944556437596
5833,0.5479459997720725
5838,0.33618936959305346
5840,0.5426024722897123
5846,0.5972346775973022
5848,0.5153544378816773
5851,0.8169745802594462
5867,0.3004663115462812
5869,0.430951841332362
5870,0.3927143177387229
5871,0.6676179688299865
5873,0.34459254167715125
5875,0.3356877100668985
5876,0.618688862248974
5879,0.8694066373173095
5880,0.3839115851052357
5881,0.16805285244089188
5887,0.4459973787122054
5891,0.5911722108326428
5893,0.5164524187732423
5907,0.7650691712129599
5909,0.24154516592162487
5915,0.04837383391425825
5917,0.5180207497700836
5918,0.11863298806898012
5929,0.6309584851609011
5935,0.7765208971118781
5938,0.3298706487586664
5940,0.43164574917890786
5942,0.12254878520347973
5950,0.6087075377006025
5963,0.15173470480644907
5968,0.5302042974213388
5969,0.7930384878098605
5970,0.38901256916728366
5978,0.40408739289440626
5987,0.7777837906812505
5990,0.2788415017495107
5997,0.8795453280137686
5998,0.4398857573869238
6001,0.42369120150758616
6004,0.6352251827668127
6005,0.24189531834210426
6011,0.5339527272250467
6013,0.7086353894220252
6029,0.4835982482703117
6043,0.38111492125857627
6045,0.15113683760794652
6049,0.22397438040049267
6051,0.7058896257133935
6064,0.5220654386803198
6066,0.07613494275262135
6071,0.8677985423589774
6078,0.44665113596550826
6085,0.26655554779522117
6086,0.7211938942007949
6095,0.32130442592227826
6103,0.24832220711213665
6105,0.2937785750735182
6106,0.8042455221510602
6107,0.4086761995731139
6111,0.717173830791129
6114,0.8026005504633101
6118,0.5212714163400411
6139,0.08186584472486749
6140,0.4344638994713034
6147,0.6223480413273869
6153,0.8473382161890222
6156,0.6117061108872688
6158,0.3556123594556006
6163,0.3350742477777325
6165,0.5348476939432351
6176,0.5980758744942387
6178,0.591880333469477
6182,0.38763938478095267
6199,0.17061047026651327
6207,0.24263708168616258
6220,0.4659212833847145
6223,0.41382492605030247
6227,0.22011640652167908
6235,0.7038108886051441
6246,0.5619921064960057
6259,0.19757428693270554
6267,0.6722154473242221
6278,0.8303098570076491
6287,0.9133116950996585
6307,0.635559535524509
6312,0.8621296873730632
6314,0.47033408582588054
6315,0.4295574123415125
6316,0.10004216539172234
6321,0.5651877893741308
6324,0.7461721376562438
6325,0.9679110664149516
6332,0.7081782735171298
6336,0.48778531607984793
6337,0.5432232740432598
6341,0.6894196636893845
6349,0.7986343846340297
6353,0.35062550086481215
6362,0.692978478301044
6371,0.34978404865682866
6386,0.17322540387867838
6387,0.6268609507750859
6388,0.707434903701952
6389,0.75624717459651
6391,0.6332172013226407
6410,0.33020982402061955
6413,0.3396056587895168
6421,0.40795161767966964
6428,0.6310337994975259
6429,0.5027263325031801
6433,0.4449291281369638
6438,0.5312020468590388
6439,0.5925603730021732
6442,0.6817909140979778
6444,0.6759931194281192
6451,0.7643527615669973
6456,0.4126311967990653
6461,0.8307766289036349
6478,0.5423326599178256
6483,0.10958201333928817
6488,0.41728784203906
6489,0.6580015021826223
6498,0.8970122353252953
6501,0.19624987843412126
6505,0.5426572537138502
6513,0.13346856226367068
6515,0.4827484337621941
6531,0.6946236746705531
6562,0.4218072868967679
6564,0.6533991982237686
6572,0.8187193329920602
6574,0.39647293484124263
6586,0.7397754681728858
6588,0.16987104993624888
6601,0.5736038683214362
6608,0.6224682410634398
6611,0.13078906262228882
6614,0.1550392432828569
6617,0.2905147241498726
6628,0.4805366812134938
6632,0.3304279373517669
6642,0.4258271747087391
6643,0.8687232389001524
6660,0.5394073989328391
6667,0.03661060717329009
6671,0.10295130789406133
6682,0.6351819620128122
6699,0.793198330623464
6702,0.550001299156292
6703,0.947836803285906
6705,0.29625004240540825
6707,0.3289946975989605
6709,0.7035587673371129
6718,0.20020267575332643
6720,0.4573954916189796
6721,0.4007996366258565
6725,0.2074583431829195
6726,0.4566865185366846
6727,0.27003914694413295
6760,0.4251002440734266
6788,0.6720865207174119
6791,0.3663723186009285
6793,0.0663384807391111
6794,0.2807579075635444
6808,0.44174283632403266
6809,0.7904685194341589
6810,0.8164999727580207
6819,0.7011744215187625
6820,0.825603328247211
6829,0.2346620539720634
6831,0.21839949474337336
6833,0.9657353887209411
6847,0.9278537285760012
6856,0.7051819461696156
6858,0.1897577153013258
6860,0.5766739374015495
6866,0.5279180378532893
6871,0.6274564265445003
6872,0.42928746525295397
6877,0.4909966314843494
6878,0.7482550400404775
6879,0.4759345005028579
6880,0.674215166228303
6886,0.8027633015720099
6894,0.564388454996565
6897,0.29112782766766754
6906,0.5864611670605673
6916,0.5662513677979083
6919,0.6938382073533047
6939,0.7297067644503639
6958,0.8493332757957255
6959,0.5242626198499015
6967,0.8227936562718983
6989,0.9355425921002157
7000,0.5286245302181316
7004,0.4207297114497388
7006,0.7340552605904301
7007,0.4516710230211779
7008,0.860170525274749
7027,0.7454571504166649
7055,0.6697360490879766
7059,0.703522161703046
7066,0.41627307552805254
7067,0.5477162108522672
7073,0.6619244366814454
7080,0.6180599335562206
7089,0.4759887232849646
7099,0.11662609937406411
7109,0.620349459802814
7134,0.5716244631903654
7138,0.6274584206259491
7139,0.4230598325746994
7142,0.22910089401514536
7151,0.35665224532108963
7153,0.2853252434551353
7169,0.3148013202089306
7185,0.39931846776220215
7193,0.21317989438003382
7200,0.9204453426595274
7216,0.574732128874199
7221,0.8584128777687907
7223,0.6338971865703074
7236,0.6712157706849768
7237,0.6299355182065474
7244,0.3302344504544669
7245,0.7242595373988685
7251,0.346797456902654
7252,0.7581750598802517
7264,0.7077264962184121
7284,0.44871701521442026
7301,0.6050882482310072
7304,0.6031465273202098
7307,0.6154897292414795
7308,0.4054149747020818
7315,0.7042391126116972
7323,0.284113821981917
7324,0.2841265373341619
7326,0.5238115278940048
7330,0.7656696773554458
7367,0.746056539174814
7371,0.7384969559404563
7389,0.5699816963209526
7394,0.27918182978120737
7404,0.5101479013287117
7410,0.3157140970956544
7423,0.024536866343162968
7434,0.29022560281793547
7438,0.233863974221523
7449,0.2968511127746778
7461,0.4560581579194469
7464,0.7223490350539499
7465,0.6252946004113311
7469,0.6288790281023663
7472,0.6585769831444622
7474,0.11997083599286303
7492,0.16447577793732227
7496,0.6826745112410747
7499,0.6755659380703216
7507,0.8070896503970169
7513,0.7380636235162442
7515,0.5899888744736701
7535,0.7119621868951427
7542,0.6112801370141214
7568,0.5866701389955761
7578,0.7599222813363732
7586,0.8997809661593917
7587,0.4035670316877715
7593,0.2547859969415409
7608,0.7577911329716226
7613,0.21665895446356884
7617,0.4570044745171747
7624,0.7424013467721688
7627,0.6891650884780156
7630,0.5632214529858243
7634,0.2774918888168845
7644,0.6464201355819805
7651,0.3241754033341398
7655,0.5500690273281947
7659,0.5138354902468247
7665,0.3095790462229696
7666,0.8810819721627345
7675,0.45119723661503935
7678,0.20128991953724248
7689,0.2121084914365519
7695,0.7143148427371052
7696,0.30564311034610503
7708,0.05527512454375756
7725,0.8108927919214006
7731,0.3906025908241354
7737,0.19215661989363486
7739,0.7208394172505048
7758,0.6280909971268318
7763,0.22173267865839874
7769,0.5048900051576035
7775,0.6411356046846618
7783,0.3961597928303205
7787,0.07793643456257748
7788,0.5917762117568892
7792,0.6544199506467926
7797,0.7578652548723798
7798,0.634460479358532
7800,0.42406215463139413
